,bakar,bakarac,baska,brgud,bribir,crikvenica,delnice,drazice,fuzine,grobnik,hreljin,jadranovo,kastav,klana,klenovica,krasica,lipa,lovran,matulji,medveja,omisalj,opatija,rijeka,rubesi,selce,veprinac,vrata
2020-08-12 13:30:00,34.0,34.0,34.0,34.0,34.0,31.0,29.0,34.0,29.0,30.0,34.0,31.0,26.0,26.0,34.0,34.0,30.0,34.0,26.0,34.0,34.0,30.0,34.0,26.0,31.0,34.0,29.0
2020-08-12 15:30:00,31.0,31.0,33.0,36.0,36.0,35.0,28.0,31.0,28.0,31.0,31.0,35.0,26.0,26.0,33.0,31.0,31.0,31.0,26.0,31.0,31.0,30.0,31.0,26.0,35.0,31.0,28.0
2020-08-12 17:30:00,31.0,31.0,33.0,27.0,27.0,31.0,29.0,31.0,29.0,32.0,31.0,31.0,26.0,26.0,33.0,31.0,32.0,31.0,26.0,31.0,31.0,31.0,31.0,26.0,31.0,31.0,29.0
2020-08-12 19:30:00,31.0,31.0,33.0,26.0,26.0,31.0,29.0,31.0,29.0,30.0,31.0,31.0,24.0,24.0,33.0,31.0,30.0,31.0,24.0,31.0,31.0,29.0,31.0,24.0,31.0,31.0,29.0
2020-08-12 21:30:00,28.0,28.0,30.0,25.0,25.0,29.0,25.0,28.0,25.0,26.0,28.0,29.0,19.0,19.0,30.0,28.0,26.0,28.0,19.0,28.0,28.0,26.0,28.0,19.0,29.0,28.0,25.0
2020-08-12 23:30:00,27.0,27.0,30.0,24.0,24.0,29.0,24.0,27.0,24.0,25.0,27.0,29.0,18.0,18.0,30.0,27.0,25.0,27.0,18.0,27.0,27.0,25.0,27.0,18.0,29.0,27.0,24.0
2020-08-13 01:30:00,27.0,27.0,30.0,21.0,21.0,26.0,24.0,27.0,24.0,24.0,27.0,26.0,18.0,18.0,30.0,27.0,24.0,27.0,18.0,27.0,27.0,24.0,27.0,18.0,26.0,27.0,24.0
2020-08-13 03:30:00,26.0,26.0,28.0,19.0,19.0,24.0,19.0,26.0,19.0,24.0,26.0,24.0,17.0,17.0,28.0,26.0,24.0,26.0,17.0,26.0,26.0,24.0,26.0,17.0,24.0,26.0,19.0
2020-08-13 05:30:00,25.0,25.0,28.0,18.0,18.0,25.0,18.0,25.0,18.0,18.0,25.0,25.0,16.0,16.0,28.0,25.0,18.0,25.0,16.0,25.0,25.0,24.0,25.0,16.0,25.0,25.0,18.0
2020-08-13 07:30:00,25.0,25.0,28.0,18.0,18.0,25.0,19.0,25.0,19.0,19.0,25.0,25.0,17.0,17.0,28.0,25.0,19.0,25.0,17.0,25.0,25.0,24.0,25.0,17.0,25.0,25.0,19.0
2020-08-13 09:30:00,29.0,29.0,29.0,25.0,25.0,27.0,25.0,29.0,25.0,25.0,29.0,27.0,24.0,24.0,29.0,29.0,25.0,29.0,24.0,29.0,29.0,26.0,29.0,24.0,27.0,29.0,25.0
2020-08-13 11:30:00,32.0,32.0,31.0,30.0,30.0,29.0,28.0,32.0,28.0,29.0,32.0,29.0,26.0,26.0,31.0,32.0,29.0,32.0,26.0,32.0,32.0,28.0,32.0,26.0,29.0,32.0,28.0
2020-08-13 13:30:00,33.0,33.0,34.0,33.0,33.0,32.0,31.0,33.0,31.0,31.0,33.0,32.0,26.0,26.0,34.0,33.0,31.0,33.0,26.0,33.0,33.0,31.0,33.0,26.0,32.0,33.0,31.0
2020-08-13 15:30:00,33.0,33.0,34.0,34.0,34.0,31.0,33.0,33.0,33.0,33.0,33.0,31.0,27.0,27.0,34.0,33.0,33.0,33.0,27.0,33.0,33.0,32.0,33.0,27.0,31.0,33.0,33.0
2020-08-13 17:30:00,32.0,32.0,34.0,33.0,33.0,32.0,34.0,32.0,34.0,35.0,32.0,32.0,27.0,27.0,34.0,32.0,35.0,32.0,27.0,32.0,32.0,32.0,32.0,27.0,32.0,32.0,34.0
2020-08-13 19:30:00,29.0,29.0,33.0,30.0,30.0,33.0,29.0,29.0,29.0,34.0,29.0,33.0,25.0,25.0,33.0,29.0,34.0,29.0,25.0,29.0,29.0,31.0,29.0,25.0,33.0,29.0,29.0
2020-08-13 21:30:00,27.0,27.0,30.0,28.0,28.0,29.0,27.0,27.0,27.0,29.0,27.0,29.0,24.0,24.0,30.0,27.0,29.0,27.0,24.0,27.0,27.0,27.0,27.0,24.0,29.0,27.0,27.0
2020-08-13 23:30:00,26.0,26.0,28.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,25.0,19.0,19.0,28.0,26.0,25.0,26.0,19.0,26.0,26.0,26.0,26.0,19.0,25.0,26.0,26.0
2020-08-14 01:30:00,26.0,26.0,26.0,20.0,20.0,26.0,25.0,26.0,25.0,24.0,26.0,26.0,19.0,19.0,26.0,26.0,24.0,26.0,19.0,26.0,26.0,25.0,26.0,19.0,26.0,26.0,25.0
2020-08-14 03:30:00,26.0,26.0,27.0,24.0,24.0,25.0,24.0,26.0,24.0,24.0,26.0,25.0,17.0,17.0,27.0,26.0,24.0,26.0,17.0,26.0,26.0,24.0,26.0,17.0,25.0,26.0,24.0
2020-08-14 05:30:00,25.0,25.0,27.0,19.0,19.0,25.0,18.0,25.0,18.0,19.0,25.0,25.0,18.0,18.0,27.0,25.0,19.0,25.0,18.0,25.0,25.0,24.0,25.0,18.0,25.0,25.0,18.0
2020-08-14 07:30:00,25.0,25.0,27.0,19.0,19.0,25.0,19.0,25.0,19.0,18.0,25.0,25.0,16.0,16.0,27.0,25.0,18.0,25.0,16.0,25.0,25.0,24.0,25.0,16.0,25.0,25.0,19.0
2020-08-14 09:30:00,30.0,30.0,28.0,25.0,25.0,27.0,25.0,30.0,25.0,26.0,30.0,27.0,24.0,24.0,28.0,30.0,26.0,30.0,24.0,30.0,30.0,25.0,30.0,24.0,27.0,30.0,25.0
2020-08-14 11:30:00,31.0,31.0,30.0,31.0,31.0,29.0,28.0,31.0,28.0,27.0,31.0,29.0,26.0,26.0,30.0,31.0,27.0,31.0,26.0,31.0,31.0,27.0,31.0,26.0,29.0,31.0,28.0
2020-08-14 13:30:00,30.0,30.0,31.0,33.0,33.0,29.0,27.0,30.0,27.0,30.0,30.0,29.0,25.0,25.0,31.0,30.0,30.0,30.0,25.0,30.0,30.0,29.0,30.0,25.0,29.0,30.0,27.0
2020-08-14 15:30:00,33.0,33.0,35.0,28.0,28.0,31.0,29.0,33.0,29.0,31.0,33.0,31.0,25.0,25.0,35.0,33.0,31.0,33.0,25.0,33.0,33.0,30.0,33.0,25.0,31.0,33.0,29.0
2020-08-14 17:30:00,30.0,30.0,35.0,25.0,25.0,33.0,30.0,30.0,30.0,33.0,30.0,33.0,25.0,25.0,35.0,30.0,33.0,30.0,25.0,30.0,30.0,30.0,30.0,25.0,33.0,30.0,30.0
2020-08-14 19:30:00,24.0,24.0,31.0,30.0,30.0,30.0,28.0,24.0,28.0,28.0,24.0,30.0,18.0,18.0,31.0,24.0,28.0,24.0,18.0,24.0,24.0,28.0,24.0,18.0,30.0,24.0,28.0
2020-08-14 21:30:00,25.0,25.0,27.0,26.0,26.0,26.0,24.0,25.0,24.0,19.0,25.0,26.0,14.0,14.0,27.0,25.0,19.0,25.0,14.0,25.0,25.0,26.0,25.0,14.0,26.0,25.0,24.0
2020-08-14 23:30:00,25.0,25.0,27.0,25.0,25.0,26.0,19.0,25.0,19.0,18.0,25.0,26.0,15.0,15.0,27.0,25.0,18.0,25.0,15.0,25.0,25.0,18.0,25.0,15.0,26.0,25.0,19.0
2020-08-15 01:30:00,25.0,25.0,27.0,24.0,24.0,25.0,18.0,25.0,18.0,18.0,25.0,25.0,14.0,14.0,27.0,25.0,18.0,25.0,14.0,25.0,25.0,18.0,25.0,14.0,25.0,25.0,18.0
2020-08-15 03:30:00,24.0,24.0,25.0,24.0,24.0,25.0,17.0,24.0,17.0,17.0,24.0,25.0,14.0,14.0,25.0,24.0,17.0,24.0,14.0,24.0,24.0,18.0,24.0,14.0,25.0,24.0,17.0
2020-08-15 05:30:00,24.0,24.0,24.0,24.0,24.0,24.0,17.0,24.0,17.0,17.0,24.0,24.0,15.0,15.0,24.0,24.0,17.0,24.0,15.0,24.0,24.0,18.0,24.0,15.0,24.0,24.0,17.0
2020-08-15 07:30:00,24.0,24.0,25.0,25.0,25.0,24.0,18.0,24.0,18.0,18.0,24.0,24.0,15.0,15.0,25.0,24.0,18.0,24.0,15.0,24.0,24.0,18.0,24.0,15.0,24.0,24.0,18.0
2020-08-15 09:30:00,25.0,25.0,26.0,19.0,19.0,25.0,24.0,25.0,24.0,24.0,25.0,25.0,18.0,18.0,26.0,25.0,24.0,25.0,18.0,25.0,25.0,24.0,25.0,18.0,25.0,25.0,24.0
2020-08-15 11:30:00,27.0,27.0,27.0,25.0,25.0,28.0,25.0,27.0,25.0,26.0,27.0,28.0,24.0,24.0,27.0,27.0,26.0,27.0,24.0,27.0,27.0,25.0,27.0,24.0,28.0,27.0,25.0
2020-08-15 13:30:00,30.0,30.0,30.0,29.0,29.0,29.0,25.0,30.0,25.0,27.0,30.0,29.0,25.0,25.0,30.0,30.0,27.0,30.0,25.0,30.0,30.0,27.0,30.0,25.0,29.0,30.0,25.0
2020-08-15 15:30:00,31.0,31.0,31.0,29.0,29.0,31.0,26.0,31.0,26.0,27.0,31.0,31.0,25.0,25.0,31.0,31.0,27.0,31.0,25.0,31.0,31.0,27.0,31.0,25.0,31.0,31.0,26.0
2020-08-15 17:30:00,30.0,30.0,31.0,30.0,30.0,31.0,27.0,30.0,27.0,28.0,30.0,31.0,25.0,25.0,31.0,30.0,28.0,30.0,25.0,30.0,30.0,28.0,30.0,25.0,31.0,30.0,27.0
2020-08-15 19:30:00,29.0,29.0,31.0,28.0,28.0,29.0,26.0,29.0,26.0,29.0,29.0,29.0,25.0,25.0,31.0,29.0,29.0,29.0,25.0,29.0,29.0,27.0,29.0,25.0,29.0,29.0,26.0
2020-08-15 21:30:00,27.0,27.0,28.0,26.0,26.0,28.0,24.0,27.0,24.0,25.0,27.0,28.0,18.0,18.0,28.0,27.0,25.0,27.0,18.0,27.0,27.0,24.0,27.0,18.0,28.0,27.0,24.0
2020-08-15 23:30:00,26.0,26.0,27.0,25.0,25.0,27.0,18.0,26.0,18.0,24.0,26.0,27.0,17.0,17.0,27.0,26.0,24.0,26.0,17.0,26.0,26.0,24.0,26.0,17.0,27.0,26.0,18.0
2020-08-16 01:30:00,25.0,25.0,26.0,21.0,21.0,25.0,18.0,25.0,18.0,19.0,25.0,25.0,16.0,16.0,26.0,25.0,19.0,25.0,16.0,25.0,25.0,19.0,25.0,16.0,25.0,25.0,18.0
2020-08-16 03:30:00,25.0,25.0,26.0,25.0,25.0,25.0,17.0,25.0,17.0,19.0,25.0,25.0,16.0,16.0,26.0,25.0,19.0,25.0,16.0,25.0,25.0,19.0,25.0,16.0,25.0,25.0,17.0
2020-08-16 05:30:00,25.0,25.0,26.0,24.0,24.0,25.0,17.0,25.0,17.0,18.0,25.0,25.0,15.0,15.0,26.0,25.0,18.0,25.0,15.0,25.0,25.0,18.0,25.0,15.0,25.0,25.0,17.0
2020-08-16 07:30:00,25.0,25.0,26.0,24.0,24.0,25.0,17.0,25.0,17.0,18.0,25.0,25.0,14.0,14.0,26.0,25.0,18.0,25.0,14.0,25.0,25.0,18.0,25.0,14.0,25.0,25.0,17.0
2020-08-16 09:30:00,28.0,28.0,28.0,26.0,26.0,27.0,25.0,28.0,25.0,25.0,28.0,27.0,24.0,24.0,28.0,28.0,25.0,28.0,24.0,28.0,28.0,25.0,28.0,24.0,27.0,28.0,25.0
2020-08-16 11:30:00,28.0,28.0,31.0,28.0,28.0,28.0,26.0,28.0,26.0,28.0,28.0,28.0,25.0,25.0,31.0,28.0,28.0,28.0,25.0,28.0,28.0,28.0,28.0,25.0,28.0,28.0,26.0
2020-08-16 13:30:00,31.0,31.0,32.0,31.0,31.0,31.0,28.0,31.0,28.0,28.0,31.0,31.0,26.0,26.0,32.0,31.0,28.0,31.0,26.0,31.0,31.0,29.0,31.0,26.0,31.0,31.0,28.0
2020-08-16 15:30:00,33.0,33.0,32.0,33.0,33.0,35.0,27.0,33.0,27.0,31.0,33.0,35.0,25.0,25.0,32.0,33.0,31.0,33.0,25.0,33.0,33.0,29.0,33.0,25.0,35.0,33.0,27.0
2020-08-16 17:30:00,30.0,30.0,32.0,32.0,32.0,33.0,29.0,30.0,29.0,27.0,30.0,33.0,17.0,17.0,32.0,30.0,27.0,30.0,17.0,30.0,30.0,28.0,30.0,17.0,33.0,30.0,29.0
2020-08-16 19:30:00,28.0,28.0,30.0,30.0,30.0,30.0,27.0,28.0,27.0,28.0,28.0,30.0,19.0,19.0,30.0,28.0,28.0,28.0,19.0,28.0,28.0,28.0,28.0,19.0,30.0,28.0,27.0
2020-08-16 21:30:00,26.0,26.0,28.0,27.0,27.0,27.0,25.0,26.0,25.0,25.0,26.0,27.0,16.0,16.0,28.0,26.0,25.0,26.0,16.0,26.0,26.0,25.0,26.0,16.0,27.0,26.0,25.0
2020-08-16 23:30:00,26.0,26.0,29.0,25.0,25.0,27.0,24.0,26.0,24.0,24.0,26.0,27.0,15.0,15.0,29.0,26.0,24.0,26.0,15.0,26.0,26.0,24.0,26.0,15.0,27.0,26.0,24.0
2020-08-17 01:30:00,25.0,25.0,26.0,19.0,19.0,25.0,19.0,25.0,19.0,24.0,25.0,25.0,15.0,15.0,26.0,25.0,24.0,25.0,15.0,25.0,25.0,24.0,25.0,15.0,25.0,25.0,19.0
2020-08-17 03:30:00,24.0,24.0,26.0,19.0,19.0,25.0,18.0,24.0,18.0,19.0,24.0,25.0,14.0,14.0,26.0,24.0,19.0,24.0,14.0,24.0,24.0,24.0,24.0,14.0,25.0,24.0,18.0
2020-08-17 05:30:00,25.0,25.0,26.0,18.0,18.0,24.0,17.0,25.0,17.0,18.0,25.0,24.0,14.0,14.0,26.0,25.0,18.0,25.0,14.0,25.0,25.0,19.0,25.0,14.0,24.0,25.0,17.0
2020-08-17 07:30:00,26.0,26.0,26.0,18.0,18.0,24.0,17.0,26.0,17.0,17.0,26.0,24.0,15.0,15.0,26.0,26.0,17.0,26.0,15.0,26.0,26.0,19.0,26.0,15.0,24.0,26.0,17.0
2020-08-17 09:30:00,28.0,28.0,27.0,25.0,25.0,26.0,25.0,28.0,25.0,25.0,28.0,26.0,24.0,24.0,27.0,28.0,25.0,28.0,24.0,28.0,28.0,25.0,28.0,24.0,26.0,28.0,25.0
2020-08-17 11:30:00,30.0,30.0,29.0,30.0,30.0,29.0,29.0,30.0,29.0,28.0,30.0,29.0,25.0,25.0,29.0,30.0,28.0,30.0,25.0,30.0,30.0,27.0,30.0,25.0,29.0,30.0,29.0
2020-08-17 13:30:00,32.0,32.0,31.0,32.0,32.0,31.0,30.0,32.0,30.0,30.0,32.0,31.0,26.0,26.0,31.0,32.0,30.0,32.0,26.0,32.0,32.0,31.0,32.0,26.0,31.0,32.0,30.0
2020-08-17 15:30:00,32.0,32.0,32.0,33.0,33.0,33.0,31.0,32.0,31.0,33.0,32.0,33.0,27.0,27.0,32.0,32.0,33.0,32.0,27.0,32.0,32.0,32.0,32.0,27.0,33.0,32.0,31.0
2020-08-17 17:30:00,29.0,29.0,31.0,32.0,32.0,31.0,29.0,29.0,29.0,32.0,29.0,31.0,24.0,24.0,31.0,29.0,32.0,29.0,24.0,29.0,29.0,31.0,29.0,24.0,31.0,29.0,29.0
2020-08-17 19:30:00,29.0,29.0,30.0,30.0,30.0,29.0,27.0,29.0,27.0,29.0,29.0,29.0,25.0,25.0,30.0,29.0,29.0,29.0,25.0,29.0,29.0,30.0,29.0,25.0,29.0,29.0,27.0
2020-08-17 21:30:00,25.0,25.0,28.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,17.0,17.0,28.0,25.0,25.0,25.0,17.0,25.0,25.0,26.0,25.0,17.0,26.0,25.0,25.0
2020-08-17 23:30:00,25.0,25.0,26.0,25.0,25.0,20.0,25.0,25.0,25.0,24.0,25.0,20.0,15.0,15.0,26.0,25.0,24.0,25.0,15.0,25.0,25.0,25.0,25.0,15.0,20.0,25.0,25.0
2020-08-18 01:30:00,24.0,24.0,25.0,19.0,19.0,19.0,18.0,24.0,18.0,19.0,24.0,19.0,14.0,14.0,25.0,24.0,19.0,24.0,14.0,24.0,24.0,24.0,24.0,14.0,19.0,24.0,18.0
2020-08-18 03:30:00,24.0,24.0,25.0,24.0,24.0,19.0,17.0,24.0,17.0,18.0,24.0,19.0,15.0,15.0,25.0,24.0,18.0,24.0,15.0,24.0,24.0,18.0,24.0,15.0,19.0,24.0,17.0
2020-08-18 05:30:00,24.0,24.0,25.0,19.0,19.0,19.0,15.0,24.0,15.0,17.0,24.0,19.0,14.0,14.0,25.0,24.0,17.0,24.0,14.0,24.0,24.0,18.0,24.0,14.0,19.0,24.0,15.0
2020-08-18 07:30:00,24.0,24.0,25.0,19.0,19.0,20.0,16.0,24.0,16.0,16.0,24.0,20.0,14.0,14.0,25.0,24.0,16.0,24.0,14.0,24.0,24.0,18.0,24.0,14.0,20.0,24.0,16.0
2020-08-18 09:30:00,26.0,26.0,26.0,25.0,25.0,24.0,19.0,26.0,19.0,24.0,26.0,24.0,18.0,18.0,26.0,26.0,24.0,26.0,18.0,26.0,26.0,25.0,26.0,18.0,24.0,26.0,19.0
2020-08-18 11:30:00,27.0,27.0,27.0,28.0,28.0,26.0,24.0,27.0,24.0,25.0,27.0,26.0,15.0,15.0,27.0,27.0,25.0,27.0,15.0,27.0,27.0,26.0,27.0,15.0,26.0,27.0,24.0
2020-08-18 13:30:00,25.0,25.0,29.0,28.0,28.0,26.0,24.0,25.0,24.0,25.0,25.0,26.0,14.0,14.0,29.0,25.0,25.0,25.0,14.0,25.0,25.0,25.0,25.0,14.0,26.0,25.0,24.0
2020-08-18 15:30:00,19.0,19.0,24.0,25.0,25.0,19.0,18.0,19.0,18.0,24.0,19.0,19.0,15.0,15.0,24.0,19.0,24.0,19.0,15.0,19.0,19.0,26.0,19.0,15.0,19.0,19.0,18.0
2020-08-18 17:30:00,24.0,24.0,24.0,17.0,17.0,21.0,18.0,24.0,18.0,24.0,24.0,21.0,16.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,25.0,24.0,16.0,21.0,24.0,18.0
2020-08-18 19:30:00,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,25.0,18.0,18.0,25.0,24.0,24.0,24.0,18.0,24.0,24.0,25.0,24.0,18.0,25.0,24.0,24.0
2020-08-18 21:30:00,19.0,19.0,24.0,19.0,19.0,24.0,17.0,19.0,17.0,18.0,19.0,24.0,14.0,14.0,24.0,19.0,18.0,19.0,14.0,19.0,19.0,24.0,19.0,14.0,24.0,19.0,17.0
2020-08-18 23:30:00,19.0,19.0,24.0,17.0,17.0,24.0,16.0,19.0,16.0,17.0,19.0,24.0,13.0,13.0,24.0,19.0,17.0,19.0,13.0,19.0,19.0,18.0,19.0,13.0,24.0,19.0,16.0
2020-08-19 01:30:00,19.0,19.0,25.0,17.0,17.0,18.0,15.0,19.0,15.0,16.0,19.0,18.0,12.0,12.0,25.0,19.0,16.0,19.0,12.0,19.0,19.0,17.0,19.0,12.0,18.0,19.0,15.0
2020-08-19 03:30:00,19.0,19.0,25.0,19.0,19.0,18.0,14.0,19.0,14.0,15.0,19.0,18.0,11.0,11.0,25.0,19.0,15.0,19.0,11.0,19.0,19.0,16.0,19.0,11.0,18.0,19.0,14.0
2020-08-19 05:30:00,24.0,24.0,25.0,15.0,15.0,18.0,14.0,24.0,14.0,15.0,24.0,18.0,12.0,12.0,25.0,24.0,15.0,24.0,12.0,24.0,24.0,15.0,24.0,12.0,18.0,24.0,14.0
2020-08-19 07:30:00,24.0,24.0,25.0,16.0,16.0,19.0,14.0,24.0,14.0,14.0,24.0,19.0,13.0,13.0,25.0,24.0,14.0,24.0,13.0,24.0,24.0,16.0,24.0,13.0,19.0,24.0,14.0
2020-08-19 09:30:00,25.0,25.0,24.0,19.0,19.0,24.0,17.0,25.0,17.0,17.0,25.0,24.0,14.0,14.0,24.0,25.0,17.0,25.0,14.0,25.0,25.0,19.0,25.0,14.0,24.0,25.0,17.0
2020-08-19 11:30:00,27.0,27.0,26.0,26.0,26.0,27.0,25.0,27.0,25.0,25.0,27.0,27.0,18.0,18.0,26.0,27.0,25.0,27.0,18.0,27.0,27.0,26.0,27.0,18.0,27.0,27.0,25.0
2020-08-19 13:30:00,29.0,29.0,27.0,26.0,26.0,27.0,26.0,29.0,26.0,28.0,29.0,27.0,18.0,18.0,27.0,29.0,28.0,29.0,18.0,29.0,29.0,27.0,29.0,18.0,27.0,29.0,26.0
2020-08-19 15:30:00,29.0,29.0,29.0,29.0,29.0,28.0,27.0,29.0,27.0,27.0,29.0,28.0,19.0,19.0,29.0,29.0,27.0,29.0,19.0,29.0,29.0,27.0,29.0,19.0,28.0,29.0,27.0
2020-08-19 17:30:00,29.0,29.0,29.0,27.0,27.0,30.0,26.0,29.0,26.0,29.0,29.0,30.0,17.0,17.0,29.0,29.0,29.0,29.0,17.0,29.0,29.0,27.0,29.0,17.0,30.0,29.0,26.0
2020-08-19 19:30:00,27.0,27.0,28.0,26.0,26.0,27.0,27.0,27.0,27.0,28.0,27.0,27.0,18.0,18.0,28.0,27.0,28.0,27.0,18.0,27.0,27.0,26.0,27.0,18.0,27.0,27.0,27.0
2020-08-19 21:30:00,25.0,25.0,26.0,25.0,25.0,25.0,19.0,25.0,19.0,24.0,25.0,25.0,16.0,16.0,26.0,25.0,24.0,25.0,16.0,25.0,25.0,19.0,25.0,16.0,25.0,25.0,19.0
2020-08-19 23:30:00,25.0,25.0,25.0,25.0,25.0,25.0,17.0,25.0,17.0,17.0,25.0,25.0,13.0,13.0,25.0,25.0,17.0,25.0,13.0,25.0,25.0,18.0,25.0,13.0,25.0,25.0,17.0
2020-08-20 01:30:00,24.0,24.0,26.0,18.0,18.0,25.0,16.0,24.0,16.0,16.0,24.0,25.0,12.0,12.0,26.0,24.0,16.0,24.0,12.0,24.0,24.0,17.0,24.0,12.0,25.0,24.0,16.0
2020-08-20 03:30:00,24.0,24.0,25.0,17.0,17.0,24.0,15.0,24.0,15.0,15.0,24.0,24.0,11.0,11.0,25.0,24.0,15.0,24.0,11.0,24.0,24.0,16.0,24.0,11.0,24.0,24.0,15.0
2020-08-20 05:30:00,24.0,24.0,24.0,15.0,15.0,19.0,15.0,24.0,15.0,14.0,24.0,19.0,11.0,11.0,24.0,24.0,14.0,24.0,11.0,24.0,24.0,15.0,24.0,11.0,19.0,24.0,15.0
2020-08-20 07:30:00,19.0,19.0,25.0,15.0,15.0,19.0,15.0,19.0,15.0,14.0,19.0,19.0,13.0,13.0,25.0,19.0,14.0,19.0,13.0,19.0,19.0,16.0,19.0,13.0,19.0,19.0,15.0
2020-08-20 09:30:00,26.0,26.0,26.0,25.0,25.0,25.0,19.0,26.0,19.0,19.0,26.0,25.0,19.0,19.0,26.0,26.0,19.0,26.0,19.0,26.0,26.0,24.0,26.0,19.0,25.0,26.0,19.0
2020-08-20 11:30:00,28.0,28.0,27.0,28.0,28.0,27.0,27.0,28.0,27.0,26.0,28.0,27.0,25.0,25.0,27.0,28.0,26.0,28.0,25.0,28.0,28.0,26.0,28.0,25.0,27.0,28.0,27.0
2020-08-20 13:30:00,29.0,29.0,30.0,31.0,31.0,29.0,28.0,29.0,28.0,28.0,29.0,29.0,25.0,25.0,30.0,29.0,28.0,29.0,25.0,29.0,29.0,28.0,29.0,25.0,29.0,29.0,28.0
2020-08-20 15:30:00,30.0,30.0,32.0,31.0,31.0,30.0,29.0,30.0,29.0,29.0,30.0,30.0,27.0,27.0,32.0,30.0,29.0,30.0,27.0,30.0,30.0,30.0,30.0,27.0,30.0,30.0,29.0
2020-08-20 17:30:00,30.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,26.0,26.0,30.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0
2020-08-20 19:30:00,28.0,28.0,30.0,28.0,28.0,29.0,28.0,28.0,28.0,30.0,28.0,29.0,25.0,25.0,30.0,28.0,30.0,28.0,25.0,28.0,28.0,29.0,28.0,25.0,29.0,28.0,28.0
2020-08-20 21:30:00,26.0,26.0,27.0,25.0,25.0,27.0,25.0,26.0,25.0,24.0,26.0,27.0,18.0,18.0,27.0,26.0,24.0,26.0,18.0,26.0,26.0,25.0,26.0,18.0,27.0,26.0,25.0
2020-08-20 23:30:00,25.0,25.0,26.0,25.0,25.0,25.0,19.0,25.0,19.0,19.0,25.0,25.0,16.0,16.0,26.0,25.0,19.0,25.0,16.0,25.0,25.0,24.0,25.0,16.0,25.0,25.0,19.0
2020-08-21 01:30:00,25.0,25.0,26.0,19.0,19.0,24.0,17.0,25.0,17.0,18.0,25.0,24.0,15.0,15.0,26.0,25.0,18.0,25.0,15.0,25.0,25.0,24.0,25.0,15.0,24.0,25.0,17.0
2020-08-21 03:30:00,25.0,25.0,25.0,17.0,17.0,20.0,16.0,25.0,16.0,17.0,25.0,20.0,15.0,15.0,25.0,25.0,17.0,25.0,15.0,25.0,25.0,19.0,25.0,15.0,20.0,25.0,16.0
2020-08-21 05:30:00,24.0,24.0,25.0,15.0,15.0,24.0,16.0,24.0,16.0,16.0,24.0,24.0,14.0,14.0,25.0,24.0,16.0,24.0,14.0,24.0,24.0,18.0,24.0,14.0,24.0,24.0,16.0
2020-08-21 07:30:00,25.0,25.0,25.0,15.0,15.0,24.0,16.0,25.0,16.0,16.0,25.0,24.0,15.0,15.0,25.0,25.0,16.0,25.0,15.0,25.0,25.0,18.0,25.0,15.0,24.0,25.0,16.0
2020-08-21 09:30:00,27.0,27.0,26.0,24.0,24.0,26.0,25.0,27.0,25.0,25.0,27.0,26.0,24.0,24.0,26.0,27.0,25.0,27.0,24.0,27.0,27.0,25.0,27.0,24.0,26.0,27.0,25.0
2020-08-21 11:30:00,29.0,29.0,28.0,28.0,28.0,27.0,28.0,29.0,28.0,26.0,29.0,27.0,26.0,26.0,28.0,29.0,26.0,29.0,26.0,29.0,29.0,27.0,29.0,26.0,27.0,29.0,28.0
2020-08-21 13:30:00,31.0,31.0,31.0,31.0,31.0,29.0,31.0,31.0,31.0,31.0,31.0,29.0,27.0,27.0,31.0,31.0,31.0,31.0,27.0,31.0,31.0,29.0,31.0,27.0,29.0,31.0,31.0
2020-08-21 15:30:00,32.0,32.0,35.0,33.0,33.0,32.0,33.0,32.0,33.0,33.0,32.0,32.0,29.0,29.0,35.0,32.0,33.0,32.0,29.0,32.0,32.0,31.0,32.0,29.0,32.0,32.0,33.0
2020-08-21 17:30:00,31.0,31.0,34.0,33.0,33.0,31.0,33.0,31.0,33.0,34.0,31.0,31.0,28.0,28.0,34.0,31.0,34.0,31.0,28.0,31.0,31.0,31.0,31.0,28.0,31.0,31.0,33.0
2020-08-21 19:30:00,29.0,29.0,32.0,30.0,30.0,33.0,30.0,29.0,30.0,34.0,29.0,33.0,26.0,26.0,32.0,29.0,34.0,29.0,26.0,29.0,29.0,31.0,29.0,26.0,33.0,29.0,30.0
2020-08-21 21:30:00,26.0,26.0,29.0,26.0,26.0,28.0,26.0,26.0,26.0,25.0,26.0,28.0,24.0,24.0,29.0,26.0,25.0,26.0,24.0,26.0,26.0,26.0,26.0,24.0,28.0,26.0,26.0
2020-08-21 23:30:00,26.0,26.0,25.0,24.0,24.0,27.0,24.0,26.0,24.0,24.0,26.0,27.0,19.0,19.0,25.0,26.0,24.0,26.0,19.0,26.0,26.0,25.0,26.0,19.0,27.0,26.0,24.0
