,bakar,bakarac,baska,brgud,bribir,crikvenica,delnice,drazice,fuzine,grobnik,hreljin,jadranovo,kastav,klana,klenovica,krasica,lipa,lovran,matulji,medveja,omisalj,opatija,rijeka,rubesi,selce,veprinac,vrata
2020-08-08 11:30:00,33.0,33.0,47.0,36.0,36.0,31.0,57.0,33.0,57.0,55.0,33.0,31.0,55.0,55.0,47.0,33.0,55.0,33.0,55.0,33.0,33.0,58.0,33.0,55.0,31.0,33.0,57.0
2020-08-08 13:30:00,34.0,34.0,44.0,32.0,32.0,31.0,53.0,34.0,53.0,52.0,34.0,31.0,56.0,56.0,44.0,34.0,52.0,34.0,56.0,34.0,34.0,52.0,34.0,56.0,31.0,34.0,53.0
2020-08-08 15:30:00,34.0,34.0,42.0,30.0,30.0,39.5,49.0,34.0,49.0,51.0,34.0,50.0,56.0,56.0,42.0,34.0,51.0,34.0,56.0,34.0,34.0,51.0,34.0,56.0,41.5,34.0,49.0
2020-08-08 17:30:00,34.0,34.0,41.0,32.0,32.0,29.0,48.0,34.0,48.0,56.0,34.0,29.0,53.0,53.0,41.0,34.0,56.0,34.0,53.0,34.0,34.0,54.0,34.0,53.0,29.0,34.0,48.0
2020-08-08 19:30:00,40.0,40.0,49.0,39.0,39.0,39.0,54.0,40.0,54.0,61.0,40.0,39.0,58.0,58.0,49.0,40.0,61.0,40.0,58.0,40.0,40.0,53.0,40.0,58.0,39.0,40.0,54.0
2020-08-08 21:30:00,56.0,56.0,57.0,46.0,46.0,40.0,77.0,56.0,77.0,86.0,56.0,40.0,80.0,80.0,57.0,56.0,86.0,56.0,80.0,56.0,56.0,79.0,56.0,80.0,40.0,56.0,77.0
2020-08-08 23:30:00,57.0,57.0,55.0,43.0,43.0,49.0,91.0,57.0,91.0,96.0,57.0,49.0,83.0,83.0,55.0,57.0,96.0,57.0,83.0,57.0,57.0,83.0,57.0,83.0,49.0,57.0,91.0
2020-08-09 01:30:00,63.0,63.0,60.0,61.333333333333336,59.666666666666664,58.0,91.0,63.0,91.0,98.0,63.0,58.0,84.0,84.0,60.0,63.0,98.0,63.0,84.0,63.0,63.0,85.0,63.0,84.0,58.0,63.0,91.0
2020-08-09 03:30:00,53.0,53.0,59.0,49.0,49.0,71.0,89.0,53.0,89.0,99.0,53.0,71.0,86.0,86.0,59.0,53.0,99.0,53.0,86.0,53.0,53.0,88.0,53.0,86.0,71.0,53.0,89.0
2020-08-09 05:30:00,57.0,57.0,62.0,54.0,54.0,68.0,90.0,57.0,90.0,99.0,57.0,68.0,88.0,88.0,62.0,57.0,99.0,57.0,88.0,57.0,57.0,92.0,57.0,88.0,68.0,57.0,90.0
2020-08-09 07:30:00,59.0,59.0,61.0,59.0,59.0,67.0,87.0,59.0,87.0,97.0,59.0,67.0,84.0,84.0,61.0,59.0,97.0,59.0,84.0,59.0,59.0,89.0,59.0,84.0,67.0,59.0,87.0
2020-08-09 09:30:00,47.0,47.0,55.0,50.0,50.0,58.0,71.0,47.0,71.0,79.0,47.0,58.0,67.0,67.0,55.0,47.0,79.0,47.0,67.0,47.0,47.0,74.0,47.0,67.0,58.0,47.0,71.0
2020-08-09 11:30:00,41.0,41.0,46.0,33.0,33.0,44.0,55.0,41.0,55.0,59.0,41.0,57.5,59.0,59.0,46.0,41.0,59.0,41.0,59.0,41.0,41.0,60.0,41.0,59.0,48.0,41.0,55.0
2020-08-09 13:30:00,42.0,42.0,40.0,29.0,29.0,45.0,51.0,42.0,51.0,49.0,42.0,45.0,59.0,59.0,40.0,42.0,49.0,42.0,59.0,42.0,42.0,44.0,42.0,59.0,45.0,42.0,51.0
2020-08-09 15:30:00,39.0,39.0,37.0,28.0,28.0,38.0,46.0,39.0,46.0,43.0,39.0,38.0,49.0,49.0,37.0,39.0,43.0,39.0,49.0,39.0,39.0,41.0,39.0,49.0,38.0,39.0,46.0
2020-08-09 17:30:00,38.0,38.0,35.0,32.0,32.0,40.0,47.0,38.0,47.0,49.0,38.0,40.0,53.0,53.0,35.0,38.0,49.0,38.0,53.0,38.0,38.0,41.0,38.0,53.0,40.0,38.0,47.0
2020-08-09 19:30:00,46.0,46.0,40.0,37.0,37.0,50.0,49.0,46.0,49.0,61.0,46.0,50.0,57.0,57.0,40.0,46.0,61.0,46.0,57.0,46.0,46.0,45.0,46.0,57.0,50.0,46.0,49.0
2020-08-09 21:30:00,51.0,51.0,52.0,48.0,48.0,47.0,73.0,51.0,73.0,89.0,51.0,47.0,79.0,79.0,52.0,51.0,89.0,51.0,79.0,51.0,51.0,77.0,51.0,79.0,47.0,51.0,73.0
2020-08-09 23:30:00,49.0,49.0,52.0,45.0,45.0,51.0,86.0,49.0,86.0,96.0,49.0,51.0,80.0,80.0,52.0,49.0,96.0,49.0,80.0,49.0,49.0,82.0,49.0,80.0,51.0,49.0,86.0
2020-08-10 01:30:00,56.0,56.0,55.0,60.333333333333336,64.66666666666667,69.0,88.0,56.0,88.0,97.0,56.0,69.0,84.0,84.0,55.0,56.0,97.0,56.0,84.0,56.0,56.0,80.0,56.0,84.0,69.0,57.5,88.0
2020-08-10 03:30:00,46.0,46.0,57.0,59.0,59.0,71.0,89.0,46.0,89.0,98.0,46.0,71.0,85.0,85.0,57.0,46.0,98.0,46.0,85.0,46.0,46.0,88.0,46.0,85.0,71.0,46.0,89.0
2020-08-10 05:30:00,53.0,53.0,62.0,55.0,55.0,74.0,90.0,53.0,90.0,97.0,53.0,74.0,86.0,86.0,62.0,53.0,97.0,53.0,86.0,53.0,53.0,92.0,53.0,86.0,74.0,53.0,90.0
2020-08-10 07:30:00,59.0,59.0,62.0,64.0,64.0,83.0,88.0,59.0,88.0,96.0,59.0,83.0,84.0,84.0,62.0,59.0,96.0,59.0,84.0,59.0,59.0,89.0,59.0,84.0,83.0,59.0,88.0
2020-08-10 09:30:00,49.0,49.0,53.0,62.0,62.0,71.0,73.0,49.0,73.0,76.0,49.0,71.0,73.0,73.0,53.0,49.0,76.0,49.0,73.0,49.0,49.0,68.0,49.0,73.0,71.0,49.0,73.0
2020-08-10 11:30:00,41.0,41.0,43.0,39.0,39.0,48.0,57.0,41.0,57.0,57.0,41.0,57.0,68.0,68.0,43.0,41.0,57.0,41.0,68.0,41.0,41.0,57.0,41.0,68.0,49.0,41.0,57.0
2020-08-10 13:30:00,40.0,40.0,38.0,31.0,31.0,42.0,53.0,40.0,53.0,48.0,40.0,51.5,53.0,53.0,38.0,40.0,48.0,40.0,53.0,40.0,40.0,50.0,40.0,53.0,46.5,40.0,53.0
2020-08-10 15:30:00,34.0,34.0,36.0,25.0,25.0,36.0,47.0,34.0,47.0,47.0,34.0,42.0,52.0,52.0,36.0,34.0,47.0,34.0,52.0,34.0,34.0,37.0,34.0,52.0,40.5,34.0,47.0
2020-08-10 17:30:00,29.0,29.0,44.0,74.0,74.0,61.5,49.0,29.0,49.0,45.0,29.0,48.5,52.0,52.0,44.0,29.0,45.0,29.0,52.0,29.0,29.0,48.0,29.0,52.0,39.0,29.0,49.0
2020-08-10 19:30:00,39.0,39.0,40.0,63.0,63.0,57.5,52.0,39.0,52.0,66.0,39.0,51.0,56.0,56.0,40.0,39.0,66.0,39.0,56.0,39.0,39.0,50.0,39.0,56.0,45.5,39.0,52.0
2020-08-10 21:30:00,55.0,55.0,55.0,82.0,82.0,80.0,78.0,55.0,78.0,86.0,55.0,77.5,70.0,70.0,55.0,55.0,86.0,55.0,70.0,55.0,55.0,77.0,55.0,70.0,66.5,55.0,78.0
2020-08-10 23:30:00,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,75.75,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,80.0,63.0,63.0,67.25,63.0,71.5
2020-08-11 01:30:00,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
2020-08-11 03:30:00,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
2020-08-11 05:30:00,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,99.0,63.0,87.0,74.33333333333333,86.66666666666667,62.0,63.0,99.0,63.0,63.0,63.0,63.0,95.0,63.0,62.5,71.0,63.0,79.0
2020-08-11 07:30:00,66.0,66.0,63.0,66.0,66.0,66.0,66.0,66.0,66.0,98.0,66.0,86.25,74.66666666666667,86.33333333333333,63.0,66.0,98.0,66.0,66.0,66.0,66.0,93.0,66.0,64.5,72.75,66.0,79.5
2020-08-11 09:30:00,48.0,48.0,57.0,74.0,74.0,74.0,75.0,48.0,75.0,85.0,48.0,74.0,76.0,76.0,57.0,48.0,85.0,48.0,76.0,48.0,48.0,72.0,48.0,76.0,74.0,48.0,75.0
2020-08-11 11:30:00,41.0,41.0,57.0,50.0,50.0,55.5,61.0,41.0,61.0,69.0,41.0,61.0,68.0,68.0,57.0,41.0,69.0,41.0,68.0,41.0,41.0,61.0,41.0,68.0,51.0,41.0,61.0
2020-08-11 13:30:00,39.0,39.0,36.0,39.0,39.0,46.5,54.0,39.0,54.0,59.0,39.0,51.5,58.0,58.0,36.0,39.0,59.0,39.0,58.0,39.0,39.0,49.0,39.0,58.0,46.5,39.0,54.0
2020-08-11 15:30:00,35.0,35.0,39.0,51.0,51.0,56.0,63.0,35.0,63.0,57.0,35.0,56.0,83.0,83.0,39.0,35.0,57.0,35.0,83.0,35.0,35.0,49.0,35.0,83.0,56.0,35.0,63.0
2020-08-11 17:30:00,50.0,50.0,40.0,35.0,35.0,67.0,75.0,50.0,75.0,57.0,50.0,67.0,90.0,90.0,40.0,50.0,57.0,50.0,90.0,50.0,50.0,74.0,50.0,90.0,67.0,50.0,75.0
2020-08-11 19:30:00,49.0,49.0,64.0,45.0,45.0,69.0,74.0,49.0,74.0,75.0,49.0,69.0,90.0,90.0,64.0,49.0,75.0,49.0,90.0,49.0,49.0,69.0,49.0,90.0,69.0,49.0,74.0
2020-08-11 21:30:00,53.0,53.0,59.0,61.0,61.0,65.0,84.0,53.0,84.0,82.0,53.0,65.0,99.0,99.0,59.0,53.0,82.0,53.0,99.0,53.0,53.0,70.0,53.0,99.0,65.0,53.0,84.0
2020-08-11 23:30:00,54.0,54.0,59.0,60.0,60.0,78.0,87.0,54.0,87.0,85.0,54.0,78.0,92.0,92.0,59.0,54.0,85.0,54.0,92.0,54.0,54.0,78.0,54.0,92.0,78.0,54.0,87.0
2020-08-12 01:30:00,49.0,49.0,59.0,59.0,69.0,79.0,89.0,49.0,89.0,96.0,49.0,79.0,92.0,92.0,59.0,49.0,96.0,49.0,92.0,49.0,49.0,79.0,49.0,92.0,79.0,49.0,89.0
2020-08-12 03:30:00,51.0,51.0,59.0,75.0,75.0,79.0,92.0,51.0,92.0,98.0,51.0,79.0,93.0,93.0,59.0,51.0,98.0,51.0,93.0,51.0,51.0,88.0,51.0,93.0,79.0,51.0,92.0
2020-08-12 05:30:00,57.0,57.0,66.0,80.0,80.0,74.0,92.0,57.0,92.0,95.0,57.0,74.0,93.0,93.0,66.0,57.0,95.0,57.0,93.0,57.0,57.0,94.0,57.0,93.0,74.0,57.0,92.0
2020-08-12 07:30:00,62.0,62.0,67.0,78.0,78.0,82.0,92.0,62.0,92.0,95.0,62.0,82.0,93.0,93.0,67.0,62.0,95.0,62.0,93.0,62.0,62.0,92.0,62.0,93.0,82.0,62.0,92.0
2020-08-12 09:30:00,53.0,53.0,59.0,71.0,71.0,73.0,68.0,53.0,68.0,78.0,53.0,73.0,95.0,95.0,59.0,53.0,78.0,53.0,95.0,53.0,53.0,70.0,53.0,95.0,73.0,53.0,68.0
2020-08-12 11:30:00,48.0,48.0,53.0,48.0,48.0,53.0,62.0,48.0,62.0,67.0,48.0,53.0,79.0,79.0,53.0,48.0,67.0,48.0,79.0,48.0,48.0,62.0,48.0,79.0,53.0,48.0,62.0
2020-08-12 13:30:00,46.0,46.0,46.0,36.0,36.0,49.0,62.0,46.0,62.0,61.0,46.0,49.0,67.0,67.0,46.0,46.0,61.0,46.0,67.0,46.0,46.0,58.0,46.0,67.0,49.0,46.0,62.0
2020-08-12 15:30:00,49.0,49.0,42.0,31.0,31.0,35.0,61.0,49.0,61.0,56.0,49.0,35.0,72.0,72.0,42.0,49.0,56.0,49.0,72.0,49.0,49.0,52.0,49.0,72.0,35.0,49.0,61.0
2020-08-12 17:30:00,47.0,47.0,48.0,78.0,78.0,50.0,62.0,47.0,62.0,56.0,47.0,50.0,68.0,68.0,48.0,47.0,56.0,47.0,68.0,47.0,47.0,54.0,47.0,68.0,50.0,47.0,62.0
2020-08-12 19:30:00,49.0,49.0,51.0,63.0,63.0,64.0,65.0,49.0,65.0,65.0,49.0,60.5,75.0,75.0,51.0,49.0,65.0,49.0,75.0,49.0,49.0,56.0,49.0,75.0,57.0,49.0,65.0
2020-08-12 21:30:00,57.0,57.0,61.0,75.0,75.0,72.0,82.0,57.0,82.0,85.0,57.0,72.0,88.0,88.0,61.0,57.0,85.0,57.0,88.0,57.0,57.0,83.0,57.0,88.0,72.0,57.0,82.0
2020-08-12 23:30:00,58.0,58.0,60.0,81.0,81.0,66.0,91.0,58.0,91.0,93.0,58.0,66.0,87.0,87.0,60.0,58.0,93.0,58.0,87.0,58.0,58.0,84.0,58.0,87.0,66.0,58.0,91.0
2020-08-13 01:30:00,55.0,55.0,60.0,61.0,67.0,73.0,93.0,55.0,93.0,98.0,55.0,73.0,88.0,88.0,60.0,55.0,98.0,55.0,88.0,55.0,55.0,83.0,55.0,88.0,73.0,55.0,93.0
2020-08-13 03:30:00,57.0,57.0,60.0,84.0,84.0,89.0,94.0,57.0,94.0,99.0,57.0,90.0,89.0,89.0,60.0,57.0,99.0,57.0,89.0,57.0,57.0,86.0,57.0,89.0,75.5,57.0,94.0
2020-08-13 05:30:00,57.0,57.0,66.0,88.0,88.0,73.0,94.0,57.0,94.0,99.0,57.0,73.0,91.0,91.0,66.0,57.0,99.0,57.0,91.0,57.0,57.0,93.0,57.0,91.0,73.0,57.0,94.0
2020-08-13 07:30:00,59.0,59.0,66.0,88.0,88.0,76.0,92.0,59.0,92.0,99.0,59.0,76.0,89.0,89.0,66.0,59.0,99.0,59.0,89.0,59.0,59.0,90.0,59.0,89.0,76.0,59.0,92.0
2020-08-13 09:30:00,53.0,53.0,64.0,75.0,75.0,72.0,75.0,53.0,75.0,84.0,53.0,72.0,89.0,89.0,64.0,53.0,84.0,53.0,89.0,53.0,53.0,77.0,53.0,89.0,72.0,53.0,75.0
2020-08-13 11:30:00,51.0,51.0,55.0,48.0,48.0,51.0,69.0,51.0,69.0,70.0,51.0,51.0,74.0,74.0,55.0,51.0,70.0,51.0,74.0,51.0,51.0,70.0,51.0,74.0,51.0,51.0,69.0
2020-08-13 13:30:00,49.0,49.0,45.0,39.0,39.0,55.0,61.0,49.0,61.0,58.0,49.0,55.0,73.0,73.0,45.0,49.0,58.0,49.0,73.0,49.0,49.0,57.0,49.0,73.0,55.0,49.0,61.0
2020-08-13 15:30:00,41.0,41.0,44.0,39.0,39.0,60.0,59.0,41.0,59.0,50.0,41.0,60.0,56.0,56.0,44.0,41.0,50.0,41.0,56.0,41.0,41.0,53.0,41.0,56.0,60.0,41.0,59.0
2020-08-13 17:30:00,53.0,53.0,46.0,32.0,32.0,55.0,48.0,53.0,48.0,50.0,53.0,55.0,54.0,54.0,46.0,53.0,50.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,55.0,53.0,48.0
2020-08-13 19:30:00,56.0,56.0,49.0,42.0,42.0,57.0,54.0,56.0,54.0,66.0,56.0,57.0,67.0,67.0,49.0,56.0,66.0,56.0,67.0,56.0,56.0,58.0,56.0,67.0,57.0,56.0,54.0
2020-08-13 21:30:00,71.0,71.0,59.0,60.0,60.0,65.0,62.0,71.0,62.0,85.0,71.0,65.0,83.0,83.0,59.0,71.0,85.0,71.0,83.0,71.0,71.0,79.0,71.0,83.0,65.0,71.0,62.0
2020-08-13 23:30:00,71.0,71.0,57.0,71.0,71.0,71.0,71.0,71.0,71.0,94.0,71.0,69.0,78.0,78.0,57.0,71.0,94.0,71.0,78.0,71.0,71.0,67.0,71.0,78.0,71.0,71.0,71.0
2020-08-14 01:30:00,72.0,72.0,63.0,72.66666666666667,73.33333333333333,74.0,81.0,72.0,81.0,94.0,72.0,74.0,72.0,72.0,63.0,72.0,94.0,72.0,72.0,72.0,72.0,74.0,72.0,72.0,74.0,72.0,81.0
2020-08-14 03:30:00,66.0,66.0,60.0,80.0,80.0,78.0,87.0,66.0,87.0,97.0,66.0,78.0,78.0,78.0,60.0,66.0,97.0,66.0,78.0,66.0,66.0,85.0,66.0,78.0,78.0,66.0,87.0
2020-08-14 05:30:00,79.0,79.0,72.0,87.0,87.0,77.0,90.0,79.0,90.0,95.0,79.0,77.0,78.0,78.0,72.0,79.0,95.0,79.0,78.0,79.0,79.0,93.0,79.0,78.0,77.0,79.0,90.0
2020-08-14 07:30:00,78.0,78.0,71.0,82.0,82.0,75.0,89.0,78.0,89.0,95.0,78.0,75.0,80.0,80.0,71.0,78.0,95.0,78.0,80.0,78.0,78.0,89.0,78.0,80.0,75.0,78.0,89.0
2020-08-14 09:30:00,58.0,58.0,70.0,78.0,78.0,74.0,70.0,58.0,70.0,75.0,58.0,74.0,72.0,72.0,70.0,58.0,75.0,58.0,72.0,58.0,58.0,72.0,58.0,72.0,74.0,58.0,70.0
2020-08-14 11:30:00,47.0,47.0,59.0,54.0,54.0,69.0,66.0,47.0,66.0,64.0,47.0,69.0,71.0,71.0,59.0,47.0,64.0,47.0,71.0,47.0,47.0,65.0,47.0,71.0,69.0,47.0,66.0
2020-08-14 13:30:00,53.0,53.0,49.0,35.0,35.0,68.0,64.0,53.0,64.0,59.0,53.0,68.0,73.0,73.0,49.0,53.0,59.0,53.0,73.0,53.0,53.0,55.0,53.0,73.0,68.0,53.0,64.0
2020-08-14 15:30:00,50.0,50.0,51.0,41.0,41.0,47.0,65.0,50.0,65.0,55.0,50.0,47.0,79.0,79.0,51.0,50.0,55.0,50.0,79.0,50.0,50.0,58.0,50.0,79.0,47.0,50.0,65.0
2020-08-14 17:30:00,52.0,52.0,49.0,54.0,56.0,58.0,62.0,52.0,62.0,57.0,52.0,58.0,55.0,55.0,49.0,52.0,57.0,52.0,55.0,52.0,52.0,64.0,52.0,55.0,58.0,52.0,62.0
2020-08-14 19:30:00,82.0,82.0,60.0,50.0,50.0,64.0,70.0,82.0,70.0,74.0,82.0,64.0,72.0,72.0,60.0,82.0,74.0,82.0,72.0,82.0,82.0,61.0,82.0,72.0,64.0,82.0,70.0
2020-08-14 21:30:00,63.0,63.0,64.0,71.0,71.0,64.0,78.0,63.0,78.0,89.0,63.0,64.0,96.0,96.0,64.0,63.0,89.0,63.0,96.0,63.0,63.0,81.0,63.0,96.0,64.0,63.0,78.0
2020-08-14 23:30:00,59.0,59.0,51.0,71.0,71.0,71.0,80.0,59.0,80.0,97.0,59.0,71.0,85.0,85.0,51.0,59.0,97.0,59.0,85.0,59.0,59.0,94.0,59.0,85.0,71.0,59.0,80.0
2020-08-15 01:30:00,58.0,58.0,72.0,76.0,76.0,85.0,90.0,58.0,90.0,97.0,58.0,85.0,87.0,87.0,72.0,58.0,97.0,58.0,87.0,58.0,58.0,91.0,58.0,87.0,85.0,58.0,90.0
2020-08-15 03:30:00,82.0,82.0,60.0,77.0,77.0,85.0,92.0,82.0,92.0,98.0,82.0,85.0,86.0,86.0,60.0,82.0,98.0,82.0,86.0,82.0,82.0,91.0,82.0,86.0,85.0,82.0,92.0
2020-08-15 05:30:00,89.0,89.0,83.0,66.0,66.0,87.0,93.0,89.0,93.0,98.0,89.0,87.0,81.0,81.0,83.0,89.0,98.0,89.0,81.0,89.0,89.0,96.0,89.0,81.0,87.0,89.0,93.0
2020-08-15 07:30:00,87.0,87.0,67.0,58.0,58.0,85.0,92.0,87.0,92.0,98.0,87.0,85.0,81.0,81.0,67.0,87.0,98.0,87.0,81.0,87.0,87.0,95.0,87.0,81.0,85.0,87.0,92.0
2020-08-15 09:30:00,74.0,74.0,67.0,90.0,90.0,75.0,79.0,74.0,79.0,85.0,74.0,75.0,76.0,76.0,67.0,74.0,85.0,74.0,76.0,74.0,74.0,86.0,74.0,76.0,75.0,74.0,79.0
2020-08-15 11:30:00,56.0,56.0,61.0,70.0,70.0,66.0,69.0,56.0,69.0,68.0,56.0,66.0,72.0,72.0,61.0,56.0,68.0,56.0,72.0,56.0,56.0,73.0,56.0,72.0,66.0,56.0,69.0
2020-08-15 13:30:00,50.0,50.0,51.0,48.0,48.0,56.0,61.0,50.0,61.0,59.0,50.0,56.0,66.0,66.0,51.0,50.0,59.0,50.0,66.0,50.0,50.0,68.0,50.0,66.0,56.0,50.0,61.0
2020-08-15 15:30:00,46.0,46.0,44.0,43.0,43.0,54.0,61.0,46.0,61.0,59.0,46.0,54.0,60.0,60.0,44.0,46.0,59.0,46.0,60.0,46.0,46.0,63.0,46.0,60.0,54.0,46.0,61.0
2020-08-15 17:30:00,40.0,40.0,40.0,40.0,40.0,57.0,54.0,40.0,54.0,58.0,40.0,57.0,50.0,50.0,40.0,40.0,58.0,40.0,50.0,40.0,40.0,58.0,40.0,50.0,57.0,40.0,54.0
2020-08-15 19:30:00,42.0,42.0,43.0,47.0,47.0,53.5,60.0,42.0,60.0,56.0,42.0,66.0,57.0,57.0,43.0,42.0,56.0,42.0,57.0,42.0,42.0,72.0,42.0,57.0,51.0,42.0,60.0
2020-08-15 21:30:00,59.0,59.0,54.0,62.0,62.0,55.0,82.0,59.0,82.0,85.0,59.0,55.0,76.0,76.0,54.0,59.0,85.0,59.0,76.0,59.0,59.0,89.0,59.0,76.0,55.0,59.0,82.0
2020-08-15 23:30:00,64.0,64.0,54.0,56.0,56.0,73.0,91.0,64.0,91.0,97.0,64.0,73.0,79.0,79.0,54.0,64.0,97.0,64.0,79.0,64.0,64.0,90.0,64.0,79.0,73.0,64.0,91.0
2020-08-16 01:30:00,70.0,70.0,60.0,69.33333333333333,68.66666666666667,68.0,93.0,70.0,93.0,98.0,70.0,68.0,83.0,83.0,60.0,70.0,98.0,70.0,83.0,70.0,70.0,92.0,70.0,83.0,68.0,70.0,93.0
2020-08-16 03:30:00,71.0,71.0,64.0,64.0,64.0,73.0,93.0,71.0,93.0,99.0,71.0,73.0,84.0,84.0,64.0,71.0,99.0,71.0,84.0,71.0,71.0,94.0,71.0,84.0,73.0,71.0,93.0
2020-08-16 05:30:00,57.0,57.0,66.0,69.0,69.0,64.0,94.0,57.0,94.0,99.0,57.0,64.0,88.0,88.0,66.0,57.0,99.0,57.0,88.0,57.0,57.0,96.0,57.0,88.0,64.0,57.0,94.0
2020-08-16 07:30:00,60.0,60.0,67.0,68.0,68.0,73.0,93.0,60.0,93.0,95.0,60.0,73.0,89.0,89.0,67.0,60.0,95.0,60.0,89.0,60.0,60.0,94.0,60.0,89.0,73.0,60.0,93.0
2020-08-16 09:30:00,49.0,49.0,58.0,63.0,63.0,57.0,74.0,49.0,74.0,85.0,49.0,57.0,76.0,76.0,58.0,49.0,85.0,49.0,76.0,49.0,49.0,76.0,49.0,76.0,57.0,49.0,74.0
2020-08-16 11:30:00,45.0,45.0,48.0,46.0,46.0,47.0,60.0,45.0,60.0,67.0,45.0,47.0,69.0,69.0,48.0,45.0,67.0,45.0,69.0,45.0,45.0,66.0,45.0,69.0,47.0,45.0,60.0
2020-08-16 13:30:00,45.0,45.0,42.0,38.0,38.0,47.0,59.0,45.0,59.0,57.0,45.0,47.0,60.0,60.0,42.0,45.0,57.0,45.0,60.0,45.0,45.0,63.0,45.0,60.0,47.0,45.0,59.0
2020-08-16 15:30:00,40.0,40.0,33.0,34.0,34.0,46.0,58.0,40.0,58.0,55.0,40.0,57.5,76.0,76.0,33.0,40.0,55.0,40.0,76.0,40.0,40.0,57.0,40.0,76.0,49.0,40.0,58.0
2020-08-16 17:30:00,52.0,52.0,42.0,33.0,33.0,44.5,56.0,52.0,56.0,85.0,52.0,58.0,87.0,87.0,42.0,52.0,85.0,52.0,87.0,52.0,52.0,60.0,52.0,87.0,54.0,52.0,56.0
2020-08-16 19:30:00,44.0,44.0,40.0,39.0,39.0,62.0,71.0,44.0,71.0,71.0,44.0,62.0,78.0,78.0,40.0,44.0,71.0,44.0,78.0,44.0,44.0,59.0,44.0,78.0,62.0,44.0,71.0
2020-08-16 21:30:00,67.0,67.0,58.0,54.0,54.0,61.0,85.0,67.0,85.0,88.0,67.0,61.0,97.0,97.0,58.0,67.0,88.0,67.0,97.0,67.0,67.0,82.0,67.0,97.0,61.0,67.0,85.0
2020-08-16 23:30:00,58.0,58.0,64.0,72.0,72.0,77.0,93.0,58.0,93.0,97.0,58.0,77.0,91.0,91.0,64.0,58.0,97.0,58.0,91.0,58.0,58.0,86.0,58.0,91.0,77.0,58.0,93.0
2020-08-17 01:30:00,68.0,68.0,64.0,69.66666666666667,71.33333333333333,73.0,94.0,68.0,94.0,99.0,68.0,73.0,90.0,90.0,64.0,68.0,99.0,68.0,90.0,68.0,68.0,89.0,68.0,90.0,73.0,68.0,94.0
2020-08-17 03:30:00,73.0,73.0,61.0,82.0,82.0,76.0,94.0,73.0,94.0,99.0,73.0,76.0,89.0,89.0,61.0,73.0,99.0,73.0,89.0,73.0,73.0,90.0,73.0,89.0,76.0,73.0,94.0
2020-08-17 05:30:00,69.0,69.0,68.0,82.0,82.0,76.0,94.0,69.0,94.0,96.0,69.0,76.0,89.0,89.0,68.0,69.0,96.0,69.0,89.0,69.0,69.0,96.0,69.0,89.0,76.0,69.0,94.0
2020-08-17 07:30:00,67.0,67.0,70.0,81.0,81.0,77.0,91.0,67.0,91.0,96.0,67.0,77.0,89.0,89.0,70.0,67.0,96.0,67.0,89.0,67.0,67.0,95.0,67.0,89.0,77.0,67.0,91.0
2020-08-17 09:30:00,56.0,56.0,59.0,76.0,76.0,72.0,75.0,56.0,75.0,86.0,56.0,72.0,76.0,76.0,59.0,56.0,86.0,56.0,76.0,56.0,56.0,80.0,56.0,76.0,72.0,56.0,75.0
2020-08-17 11:30:00,52.0,52.0,51.0,46.0,46.0,54.0,53.0,52.0,53.0,69.0,52.0,54.0,71.0,71.0,51.0,52.0,69.0,52.0,71.0,52.0,52.0,73.0,52.0,71.0,54.0,52.0,53.0
2020-08-17 13:30:00,51.0,51.0,54.0,41.0,41.0,45.0,41.0,51.0,41.0,51.0,51.0,45.0,49.0,49.0,54.0,51.0,51.0,51.0,49.0,51.0,51.0,67.0,51.0,49.0,45.0,51.0,41.0
2020-08-17 15:30:00,45.0,45.0,52.0,38.0,38.0,60.0,40.0,45.0,40.0,47.0,45.0,60.0,49.0,49.0,52.0,45.0,47.0,45.0,49.0,45.0,45.0,55.0,45.0,49.0,60.0,45.0,40.0
2020-08-17 17:30:00,51.0,51.0,48.0,32.0,32.0,38.0,44.0,51.0,44.0,54.0,51.0,46.5,60.0,60.0,48.0,51.0,54.0,51.0,60.0,51.0,51.0,49.0,51.0,60.0,47.5,51.0,44.0
2020-08-17 19:30:00,71.0,71.0,62.0,39.0,39.0,51.0,54.0,71.0,54.0,66.0,71.0,51.0,62.0,62.0,62.0,71.0,66.0,71.0,62.0,71.0,71.0,61.0,71.0,62.0,51.0,71.0,54.0
2020-08-17 21:30:00,67.0,67.0,60.0,61.0,61.0,67.0,60.0,67.0,60.0,81.0,67.0,67.0,80.0,80.0,60.0,67.0,81.0,67.0,80.0,67.0,67.0,84.0,67.0,80.0,67.0,67.0,60.0
